UTC,Austria_cost_forecast,Belgium_cost_forecast,France_cost_forecast,Germany_cost_forecast,Netherlands_cost_forecast,Austria_cost_historical,Belgium_cost_historical,France_cost_historical,Germany_cost_historical,Netherlands_cost_historical
09/01/2018 17:00,1234.304,16045.952,-66652.416,-22217.472,0,3875.32884,18013.124,-77414.004,-39680.945,-3211.119
09/01/2018 18:00,0,13577.344,-62949.504,-22217.472,-3702.912,3875.32884,14811.648,-71049.624,-42072.409,-5911.159
09/01/2018 19:00,0,12343.04,-65418.112,-24686.08,0,3875.32884,15602.374,-77471.862,-44193.869,-4618.997
09/01/2018 20:00,2468.608,13577.344,-113555.968,-22217.472,1234.304,3875.32884,18447.059,-83450.522,-29073.645,-2285.391
09/01/2018 21:00,8640.128,18514.56,-112321.664,-24686.08,-3702.912,3875.32884,24907.869,-78455.448,-30847.957,-9401.925
09/01/2018 22:00,9874.432,19748.864,-108618.752,-4937.216,-7405.824,3875.32884,23721.78,-70683.19,-25013.942,-10105.864
09/01/2018 23:00,9874.432,18514.56,-82698.368,-18514.56,3702.912,3875.32884,19681.363,-79487.249,-34358.009,1292.162
10/01/2018 00:00,8640.128,19748.864,-99978.624,-24686.08,13577.344,3473.50503,23123.914,-96680.718,-36103.392,9922.647
10/01/2018 01:00,7405.824,19748.864,-113555.968,-27154.688,17280.256,3473.50503,20828.88,-112321.664,-36064.82,15399.871
10/01/2018 02:00,11108.736,12343.04,-129601.92,6171.52,17280.256,3473.50503,18823.136,-119129.622,-24242.502,14040.208
10/01/2018 03:00,12343.04,12343.04,-146882.176,20983.168,8640.128,3473.50503,18572.418,-131511.234,-15968.808,9247.637
10/01/2018 04:00,12343.04,19748.864,-138242.048,-6171.52,11108.736,3473.50503,21426.746,-129023.34,-24994.656,8534.055
10/01/2018 05:00,4937.216,17280.256,-133304.832,-16045.952,2468.608,3473.50503,18871.351,-113806.686,-19498.146,1031.801
10/01/2018 06:00,2468.608,13577.344,-125899.008,-65418.112,1234.304,3473.50503,16422.029,-100557.204,-36701.258,-2304.677
10/01/2018 07:00,-8640.128,9874.432,-116024.576,-72823.936,8640.128,3473.50503,11889.819,-94761.761,-23625.35,6036.518
10/01/2018 08:00,-3702.912,8640.128,-67886.72,-77761.152,8640.128,3473.50503,9903.361,-87230.578,-36383.039,7695.114
10/01/2018 09:00,2468.608,8640.128,-65418.112,-81464.064,8640.128,3473.50503,8823.345,-85600.911,-51763.624,8148.335
10/01/2018 10:00,2468.608,8640.128,-69121.024,-87635.584,9874.432,3473.50503,10076.935,-90277.766,-56556.195,7984.404
10/01/2018 11:00,4937.216,11108.736,-64183.808,-85166.976,7405.824,3473.50503,11658.387,-92765.66,-58205.148,5438.652
10/01/2018 12:00,7405.824,12343.04,-95041.408,-82698.368,8640.128,3473.50503,13567.701,-100759.707,-46980.696,6277.593
10/01/2018 13:00,6171.52,14811.648,-81464.064,-77761.152,11108.736,3473.50503,15370.942,-106699.795,-31301.178,6277.593
10/01/2018 14:00,3702.912,17280.256,-104915.84,-62949.504,12343.04,3473.50503,17579.189,-112022.731,-15197.368,6528.311
10/01/2018 15:00,0,17280.256,-106150.144,-53075.072,13577.344,3473.50503,15178.082,-115147.063,-17174.183,7193.678
10/01/2018 16:00,-19748.864,17280.256,-81464.064,-40732.032,12343.04,3473.50503,16884.893,-107924.456,-25042.871,9247.637
10/01/2018 17:00,-19748.864,16045.952,-51840.768,-45669.248,3702.912,3473.50503,17318.828,-86246.992,-34088.005,9.643
10/01/2018 18:00,-1234.304,18514.56,-38263.424,-54309.376,-3702.912,3473.50503,16103.81,-74983.968,-32574.054,-7020.104
10/01/2018 19:00,6171.52,17280.256,-59246.592,-44434.944,-7405.824,3473.50503,20096.012,-79072.6,-29700.44,-10829.089
10/01/2018 20:00,9874.432,17280.256,-67886.72,-27154.688,3702.912,3473.50503,23962.855,-81444.778,-27771.84,-2082.888
10/01/2018 21:00,11108.736,20983.168,-67886.72,-29623.296,2468.608,3473.50503,26084.315,-78069.728,-31368.679,-57.858
10/01/2018 22:00,17280.256,24686.08,-17280.256,-29623.296,-1234.304,3473.50503,26576.108,-66083.479,-26450.749,-2844.685
10/01/2018 23:00,16045.952,20983.168,-25920.384,-32091.904,3702.912,3473.50503,25033.228,-64569.528,-36238.394,1224.661
11/01/2018 00:00,17280.256,19748.864,-64183.808,-22217.472,1234.304,-2065.62703,29893.3,-80075.472,-24039.999,-289.29
11/01/2018 01:00,17280.256,28388.992,-74058.24,-18514.56,4937.216,-2065.62703,29295.434,-85128.404,-13307.34,2449.322
11/01/2018 02:00,17280.256,28388.992,-98744.32,9874.432,6171.52,-2065.62703,28003.272,-96719.29,-1697.168,5062.575
11/01/2018 03:00,17280.256,28388.992,-106150.144,22217.472,6171.52,-2065.62703,28109.345,-107249.446,964.3,3982.559
11/01/2018 04:00,14811.648,28388.992,-102447.232,-14811.648,1234.304,-2065.62703,28543.28,-107056.586,-5602.583,-1234.304
11/01/2018 05:00,13577.344,24686.08,-91338.496,-49372.16,-3702.912,-2065.62703,25872.169,-99361.472,-10067.292,-5872.587
11/01/2018 06:00,-20983.168,19748.864,-96275.712,-30857.6,-4937.216,-2065.62703,21687.107,-83315.52,-7540.826,-6113.662
11/01/2018 07:00,-25920.384,17280.256,-43200.64,-19748.864,4937.216,-2065.62703,19768.15,-75273.258,-18832.779,2941.115
11/01/2018 08:00,-22217.472,13577.344,-41966.336,-27154.688,6171.52,-2065.62703,15100.938,-78204.73,-13808.776,7550.469
11/01/2018 09:00,-19748.864,18514.56,-95041.408,-38263.424,6171.52,-2065.62703,19083.497,-93180.309,-14435.571,6595.812
11/01/2018 10:00,-19748.864,20983.168,-96275.712,-45669.248,4937.216,-2065.62703,21397.817,-96507.144,-14223.425,7994.047
11/01/2018 11:00,-19748.864,18514.56,-97510.016,-56777.984,2468.608,-2065.62703,18861.708,-92495.656,-15708.447,4667.212
11/01/2018 12:00,-14811.648,19748.864,-104915.84,-48137.856,4937.216,-2065.62703,19652.434,-95349.984,-8360.481,3240.048
11/01/2018 13:00,-16045.952,18514.56,-112321.664,-43200.64,4937.216,-2065.62703,19208.856,-100210.056,-8755.844,2651.825
11/01/2018 14:00,-19748.864,19748.864,-133304.832,-35794.816,3702.912,-2065.62703,19797.079,-110325.563,-1793.598,2275.748
11/01/2018 15:00,-19748.864,19748.864,-139476.352,-33326.208,4937.216,-2065.62703,20385.302,-117991.748,-17289.899,3307.549
11/01/2018 16:00,-22217.472,22217.472,-127133.312,-19748.864,11108.736,-2065.62703,22092.113,-106381.576,-19314.929,7473.325
11/01/2018 17:00,-22217.472,20983.168,-51840.768,-24686.08,2468.608,-2065.62703,20693.878,-84115.889,-19286,-1880.385
11/01/2018 18:00,-19748.864,20983.168,-39497.728,-20983.168,-1234.304,-2065.62703,18119.197,-74848.966,-26923.256,-7155.106
11/01/2018 19:00,-6171.52,18514.56,-59246.592,-18514.56,-8640.128,-2065.62703,17145.254,-84279.82,-23625.35,-11417.312
11/01/2018 20:00,2468.608,18514.56,-66652.416,-24686.08,0,-2065.62703,25042.871,-91974.934,-23750.709,-7598.684
11/01/2018 21:00,0,24686.08,-97510.016,-53075.072,0,-2065.62703,28417.921,-86555.568,-23789.281,-4021.131
11/01/2018 22:00,6171.52,24686.08,-67886.72,-24686.08,2468.608,-2065.62703,27405.406,-76517.205,-25418.948,877.513
11/01/2018 23:00,8640.128,20983.168,-67886.72,-20983.168,-1234.304,-2065.62703,26778.611,-74771.822,-7357.609,-2217.89
12/01/2018 00:00,11108.736,23451.776,-72823.936,-22217.472,1234.304,-4265.87034,30240.448,-77394.718,-9353.71,-3201.476
12/01/2018 01:00,11108.736,16045.952,-72823.936,-20983.168,7405.824,-4265.87034,27945.414,-78899.026,-10038.363,5457.938
12/01/2018 02:00,11108.736,12343.04,-78995.456,-16045.952,7405.824,-4265.87034,27501.836,-88734.886,-3934.344,5949.731
12/01/2018 03:00,12343.04,11108.736,-85166.976,-4937.216,2468.608,-4265.87034,27376.477,-96642.146,366.434,462.864
12/01/2018 04:00,12343.04,22217.472,-77761.152,-18514.56,1234.304,-4265.87034,29517.223,-93971.035,-21793.18,289.29
12/01/2018 05:00,7405.824,22217.472,-90104.192,-22217.472,0,-4265.87034,26209.674,-80943.342,-25447.877,-1658.596
12/01/2018 06:00,-3702.912,20983.168,-49372.16,-60480.896,2468.608,-4265.87034,22622.478,-68696.732,-20828.88,1089.659
12/01/2018 07:00,-1234.304,18514.56,-19748.864,-46903.552,19748.864,-4265.87034,20356.373,-60345.894,-28523.994,5506.153
12/01/2018 08:00,0,17280.256,-33326.208,-46903.552,9874.432,-4265.87034,18350.629,-68735.304,-35206.593,8138.692
12/01/2018 09:00,0,16045.952,-71589.632,-37029.12,9874.432,-4265.87034,16942.751,-77520.077,-27260.761,8408.696
12/01/2018 10:00,0,14811.648,-39497.728,-35794.816,11108.736,-4265.87034,15438.443,-80384.048,-23220.344,7984.404
12/01/2018 11:00,-2468.608,17280.256,-41966.336,-23451.776,14811.648,-4265.87034,18659.205,-80210.474,-22227.115,6219.735
12/01/2018 12:00,-3702.912,18514.56,-44434.944,-20983.168,12343.04,-4265.87034,20539.59,-84626.968,-24387.147,5535.082
12/01/2018 13:00,3702.912,18514.56,-80229.76,-23451.776,20983.168,-4265.87034,19787.436,-90316.338,-30028.302,5486.867
12/01/2018 14:00,6171.52,18514.56,-83932.672,-24686.08,19748.864,-4265.87034,19613.862,-96121.424,-36479.469,4676.855
12/01/2018 15:00,1234.304,19748.864,-83932.672,-69121.024,22217.472,-4265.87034,21214.6,-93170.666,-39439.87,4725.07
12/01/2018 16:00,-19748.864,19748.864,-43200.64,-55543.68,14811.648,-4265.87034,20607.091,-71020.695,-31590.468,6316.165
12/01/2018 17:00,0,20983.168,-25920.384,-54309.376,3702.912,-4265.87034,20819.237,-54020.086,-27010.043,-1706.811
12/01/2018 18:00,6171.52,16045.952,-19748.864,-28388.992,-1234.304,-4265.87034,15727.733,-48947.868,-28061.13,-2989.33
12/01/2018 19:00,8640.128,17280.256,-29623.296,-33326.208,0,-4265.87034,19025.639,-54887.956,-40944.178,-3211.119
12/01/2018 20:00,13577.344,14811.648,-40732.032,-32091.904,2468.608,-4265.87034,19816.365,-57375.85,-32709.056,-3934.344
12/01/2018 21:00,18514.56,17280.256,-20983.168,-30857.6,-2468.608,-4265.87034,22284.973,-53036.5,-27154.688,-7752.972
12/01/2018 22:00,18514.56,19748.864,-11108.736,-30857.6,-3702.912,-4265.87034,21378.531,-46537.118,-24107.5,-7463.682
12/01/2018 23:00,9874.432,17280.256,-22217.472,-40732.032,1234.304,-4265.87034,18562.775,-37212.337,-33933.717,-597.866
13/01/2018 00:00,22217.472,13577.344,-55543.68,-40732.032,7405.824,15456.95756,13963.064,-36537.327,-31908.687,5699.013
13/01/2018 01:00,25920.384,13577.344,-46903.552,-39497.728,7405.824,15456.95756,13046.979,-38842.004,-41320.255,5544.725
13/01/2018 02:00,27154.688,13577.344,-58012.288,-34560.512,9874.432,15456.95756,14098.066,-44261.37,-42593.131,8100.12
13/01/2018 03:00,27154.688,13577.344,-81464.064,-30857.6,13577.344,15456.95756,18013.124,-59439.452,-48783.937,9720.144
13/01/2018 04:00,29623.296,13577.344,-70355.328,-41966.336,12343.04,15456.95756,17916.694,-62959.147,-63287.009,11533.028
13/01/2018 05:00,25920.384,14811.648,-56777.984,-45669.248,16045.952,15456.95756,14898.435,-52457.92,-67317.783,14994.865
13/01/2018 06:00,28388.992,13577.344,-54309.376,-50606.464,16045.952,15456.95756,13828.062,-46575.69,-65157.751,15804.877
13/01/2018 07:00,29623.296,11108.736,-58012.288,-46903.552,9874.432,15456.95756,14184.853,-47530.347,-60259.107,4262.206
13/01/2018 08:00,30857.6,11108.736,-61715.2,-49372.16,14811.648,15456.95756,17068.11,-51879.34,-63701.658,6210.092
13/01/2018 09:00,29623.296,9874.432,-62949.504,-50606.464,18514.56,15456.95756,15747.019,-56102.974,-68677.446,8138.692
13/01/2018 10:00,25920.384,12343.04,-69121.024,-54309.376,19748.864,15456.95756,17125.968,-55881.185,-71599.275,9980.505
13/01/2018 11:00,27154.688,12343.04,-66652.416,-53075.072,18514.56,15456.95756,16219.526,-54791.526,-73392.873,7887.974
13/01/2018 12:00,30857.6,12343.04,-66652.416,-61715.2,19748.864,15456.95756,15505.944,-62380.567,-71271.413,11272.667
13/01/2018 13:00,30857.6,11108.736,-67886.72,-66652.416,18514.56,15456.95756,14512.715,-72766.078,-70673.547,11581.243
13/01/2018 14:00,29623.296,11108.736,-75292.544,-71589.632,16045.952,15456.95756,15505.944,-79072.6,-63547.37,9749.073
13/01/2018 15:00,27154.688,9874.432,-76526.848,-93807.104,17280.256,15456.95756,15862.735,-80104.401,-67906.006,9507.998
13/01/2018 16:00,20983.168,7405.824,-107384.448,-96275.712,18514.56,15456.95756,14204.139,-75890.41,-66768.132,9556.213
13/01/2018 17:00,22217.472,2468.608,-88869.888,-93807.104,4937.216,15456.95756,5911.159,-62120.206,-59883.03,96.43
13/01/2018 18:00,29623.296,2468.608,-74058.24,-97510.016,0,15456.95756,5467.581,-54405.806,-63682.372,-4165.776
13/01/2018 19:00,32091.904,2468.608,-74058.24,-96275.712,1234.304,15456.95756,9585.142,-57443.351,-75109.327,-6788.672
13/01/2018 20:00,29623.296,3702.912,-96275.712,-90104.192,0,15456.95756,8061.548,-61753.772,-78146.872,-6046.161
13/01/2018 21:00,29623.296,4937.216,-88869.888,-77761.152,-3702.912,15456.95756,11002.663,-54309.376,-79352.247,-10800.16
13/01/2018 22:00,33326.208,14811.648,-76526.848,-88869.888,-1234.304,15456.95756,15640.946,-41262.397,-95764.633,-3423.265
13/01/2018 23:00,34560.512,12343.04,-64183.808,-58012.288,7405.824,15456.95756,13345.912,-45013.524,-103681.536,6296.879
14/01/2018 00:00,35794.816,8640.128,-62949.504,-60480.896,9874.432,16389.43566,9806.931,-48311.43,-97625.732,8562.984
14/01/2018 01:00,35794.816,8640.128,-67886.72,-70355.328,13577.344,16389.43566,11725.888,-50268.959,-98773.249,9363.353
14/01/2018 02:00,34560.512,6171.52,-80229.76,-69121.024,22217.472,16389.43566,13345.912,-60268.75,-105764.424,13924.492
14/01/2018 03:00,33326.208,3702.912,-87635.584,-69121.024,27154.688,16389.43566,11918.748,-71666.776,-101743.293,16007.38
14/01/2018 04:00,33326.208,3702.912,-86401.28,-74058.24,27154.688,16389.43566,11966.963,-74405.388,-104472.262,14994.865
14/01/2018 05:00,35794.816,3702.912,-82698.368,-85166.976,20983.168,16389.43566,12352.683,-69902.107,-110846.285,11803.032
14/01/2018 06:00,35794.816,4937.216,-67886.72,-72823.936,9874.432,16389.43566,5612.226,-59854.101,-106709.438,7357.609
14/01/2018 07:00,30857.6,7405.824,-59246.592,-59246.592,7405.824,16389.43566,7936.189,-53991.157,-105301.56,5689.37
14/01/2018 08:00,32091.904,8640.128,-60480.896,-38263.424,8640.128,16389.43566,9806.931,-55775.112,-103276.53,6807.958
14/01/2018 09:00,33326.208,7405.824,-56777.984,-76526.848,11108.736,16389.43566,8466.554,-51763.624,-106815.511,8775.13
14/01/2018 10:00,32091.904,8640.128,-54309.376,-69121.024,11108.736,16389.43566,9864.789,-45842.822,-89236.322,8967.99
14/01/2018 11:00,32091.904,9874.432,-54309.376,-71589.632,12343.04,16389.43566,9903.361,-46103.183,-91994.22,11060.521
14/01/2018 12:00,30857.6,8640.128,-56777.984,-83932.672,13577.344,16389.43566,10057.649,-46315.329,-97201.44,11513.742
14/01/2018 13:00,32091.904,11108.736,-61715.2,-70355.328,13577.344,16389.43566,11899.462,-49719.308,-85456.266,12101.965
14/01/2018 14:00,33326.208,12343.04,-66652.416,-61715.2,13577.344,16389.43566,13394.127,-55292.962,-79496.892,11687.316
14/01/2018 15:00,24686.08,12343.04,-67886.72,-101212.928,14811.648,16389.43566,15457.729,-63990.948,-78735.095,12699.831
14/01/2018 16:00,11108.736,14811.648,-95041.408,-101212.928,14811.648,16389.43566,17048.824,-61840.559,-70123.896,13741.275
14/01/2018 17:00,9874.432,6171.52,-96275.712,-99978.624,6171.52,16389.43566,14811.648,-55794.398,-64164.522,-2950.758
14/01/2018 18:00,11108.736,0,-88869.888,-98744.32,2468.608,16389.43566,7164.749,-53962.228,-74289.672,-5400.08
14/01/2018 19:00,12343.04,3702.912,-93807.104,-70355.328,2468.608,16389.43566,15342.013,-59709.456,-77712.937,-8476.197
14/01/2018 20:00,14811.648,6171.52,-80229.76,-66652.416,-1234.304,16389.43566,13914.849,-57501.209,-78995.456,-10115.507
14/01/2018 21:00,34560.512,7405.824,-87635.584,-44434.944,-3702.912,16389.43566,14155.924,-55283.319,-77298.288,-11909.105
14/01/2018 22:00,35794.816,13577.344,-59246.592,-62949.504,-4937.216,16389.43566,15303.441,-48465.718,-87365.58,-7646.899
14/01/2018 23:00,37029.12,11108.736,-56777.984,-58012.288,-2468.608,16389.43566,11089.45,-46961.41,-93093.522,-3876.486
15/01/2018 00:00,38263.424,8640.128,-51840.768,-76526.848,-2468.608,12972.24575,7415.467,-50645.036,-104616.907,-2082.888
15/01/2018 01:00,37029.12,3702.912,-59246.592,-82698.368,3702.912,12972.24575,7772.258,-46623.905,-98493.602,-1513.951
15/01/2018 02:00,38263.424,0,-83932.672,-83932.672,14811.648,12972.24575,7126.177,-57182.99,-92572.8,3317.192
15/01/2018 03:00,40732.032,-1234.304,-99978.624,-80229.76,17280.256,12972.24575,7974.761,-66363.126,-102562.948,4609.354
15/01/2018 04:00,39497.728,3702.912,-90104.192,-67886.72,4937.216,12972.24575,6200.449,-66469.199,-100499.346,1427.164
15/01/2018 05:00,23451.776,13577.344,-81464.064,-56777.984,-3702.912,12972.24575,13037.336,-65360.254,-92611.372,-3780.056
15/01/2018 06:00,4937.216,7405.824,-106150.144,-45669.248,1234.304,12972.24575,9074.063,-65688.116,-72023.567,-3510.052
15/01/2018 07:00,6171.52,-1234.304,-70355.328,-40732.032,4937.216,12972.24575,5168.648,-70702.476,-67722.789,106.073
15/01/2018 08:00,8640.128,2468.608,-81464.064,-61715.2,8640.128,12972.24575,8032.619,-80962.628,-73875.023,2121.46
15/01/2018 09:00,14811.648,0,-116024.576,-81464.064,8640.128,12972.24575,5554.368,-93074.236,-73768.95,-318.219
15/01/2018 10:00,17280.256,-2468.608,-108618.752,-87635.584,7405.824,12972.24575,2690.397,-97895.736,-77539.363,-694.296
15/01/2018 11:00,18514.56,-3702.912,-108618.752,-88869.888,8640.128,12972.24575,1504.308,-98435.744,-81290.49,9.643
15/01/2018 12:00,18514.56,0,-111087.36,-91338.496,9874.432,12972.24575,7116.534,-100615.062,-86941.288,48.215
15/01/2018 13:00,17280.256,0,-107384.448,-91338.496,9874.432,12972.24575,9671.929,-97702.876,-89380.967,-1591.095
15/01/2018 14:00,16045.952,1234.304,-112321.664,-90104.192,12343.04,12972.24575,8784.773,-99322.9,-86844.858,-626.795
15/01/2018 15:00,1234.304,2468.608,-113555.968,-93807.104,14811.648,12972.24575,8437.625,-104703.694,-90229.551,5245.792
15/01/2018 16:00,-1234.304,2468.608,-111087.36,-90104.192,12343.04,12972.24575,8427.982,-97182.154,-83421.593,3722.198
15/01/2018 17:00,-2468.608,1234.304,-108618.752,-87635.584,8640.128,12972.24575,6798.315,-87114.862,-86372.351,-327.862
15/01/2018 18:00,3702.912,-2468.608,-104915.84,-91338.496,6171.52,12972.24575,1465.736,-91203.494,-95195.696,-1205.375
15/01/2018 19:00,16045.952,2468.608,-108618.752,-92572.8,4937.216,12972.24575,4397.208,-96507.144,-92659.587,-298.933
15/01/2018 20:00,19748.864,9874.432,-113555.968,-93807.104,3702.912,12972.24575,7974.761,-99988.267,-94366.398,1272.876
15/01/2018 21:00,22217.472,9874.432,-123430.4,-72823.936,1234.304,12972.24575,9739.43,-101444.36,-95783.919,-511.079
15/01/2018 22:00,23451.776,7405.824,-109853.056,-49372.16,2468.608,12972.24575,7482.968,-98445.387,-99968.981,945.014
15/01/2018 23:00,24686.08,6171.52,-99978.624,-51840.768,4937.216,12972.24575,8186.907,-89265.251,-99062.539,5727.942
16/01/2018 00:00,22217.472,2468.608,-113555.968,-55543.68,11108.736,5550.31794,8620.842,-88214.164,-114896.345,6210.092
16/01/2018 01:00,25898.2051,0,-113555.968,-23451.776,12343.04,5550.31794,7791.544,-70278.184,-117818.174,3886.129
16/01/2018 02:00,22217.472,4937.216,-118493.184,-2468.608,12343.04,5550.31794,7560.112,-81791.926,-105359.418,5737.585
16/01/2018 03:00,23451.776,4937.216,-128367.616,13577.344,16045.952,5550.31794,7984.404,-99428.973,-96227.497,9758.716
16/01/2018 04:00,23451.776,8640.128,-138242.048,-39497.728,17280.256,5550.31794,10520.513,-107905.17,-96728.933,11494.456
16/01/2018 05:00,23451.776,9874.432,-135773.44,-64183.808,9874.432,5550.31794,10250.509,-107085.515,-84154.461,10983.377
16/01/2018 06:00,-3702.912,4937.216,-123430.4,-69121.024,2468.608,5550.31794,10539.799,-97317.156,-69111.381,1292.162
16/01/2018 07:00,-4937.216,2468.608,-114790.272,-71589.632,7405.824,5550.31794,10684.444,-91357.782,-66054.55,1378.949
16/01/2018 08:00,-3702.912,1234.304,-124664.704,-70355.328,8640.128,5550.31794,10491.584,-96757.862,-55688.325,1918.957
16/01/2018 09:00,-3702.912,3702.912,-127133.312,-66652.416,4937.216,5550.31794,9170.493,-106130.858,-48996.083,2314.32
16/01/2018 10:00,-1234.304,0,-123430.4,-67886.72,3702.912,5550.31794,7116.534,-102167.585,-54068.301,-597.866
16/01/2018 11:00,-1234.304,0,-123430.4,-67886.72,3702.912,5550.31794,4503.281,-98628.604,-51609.336,-1957.529
